id,title,journal,achievement_level,talent_pool_use,year,doi,paper_url,url,source,source_api_url,first_author_name,corresponding_author_names_json,authors_json,affiliations_json,created_at,updated_at
1546,COPPAcalypse? The YouTube Settlement’s Impact on Kids’ Content,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.05295,https://doi.org/10.1287/mnsc.2024.05295,https://doi.org/10.1287/mnsc.2024.05295,crossref,https://doi.org/10.1287/mnsc.2024.05295,Garrett A. Johnson,[],"[{""name"": ""Garrett A. Johnson"", ""orcid"": ""https://orcid.org/0000-0002-8202-5855"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Questrom School of Business, Boston University, Boston, Massachusetts 02215""]}, {""name"": ""Tesary Lin"", ""orcid"": ""https://orcid.org/0000-0002-1243-6149"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Questrom School of Business, Boston University, Boston, Massachusetts 02215""]}, {""name"": ""Liang Zhong"", ""orcid"": ""https://orcid.org/0009-0001-8357-2332"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Faculty of Business and Economics, The University of Hong Kong, Hong Kong""]}, {""name"": ""James C. Cooper"", ""orcid"": ""https://orcid.org/0000-0001-9651-5583"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Antonin Scalia Law School, George Mason University, Arlington, Virginia 22201""]}]","[""Questrom School of Business, Boston University, Boston, Massachusetts 02215"", ""Faculty of Business and Economics, The University of Hong Kong, Hong Kong"", ""Antonin Scalia Law School, George Mason University, Arlington, Virginia 22201""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1536,Can Information Sharing Reduce Diagnostic Disparate Impact? Evidence from a Health Information Exchange,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.05617,https://doi.org/10.1287/mnsc.2024.05617,https://doi.org/10.1287/mnsc.2024.05617,crossref,https://doi.org/10.1287/mnsc.2024.05617,Minghong Yuan,[],"[{""name"": ""Minghong Yuan"", ""orcid"": ""https://orcid.org/0009-0001-5785-4571"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Texas at Austin, Austin, Texas 78712""]}, {""name"": ""Indranil Bardhan"", ""orcid"": ""https://orcid.org/0000-0002-4265-5780"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Texas at Austin, Austin, Texas 78712""]}, {""name"": ""Wen Wen"", ""orcid"": ""https://orcid.org/0000-0002-8086-6386"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Texas at Austin, Austin, Texas 78712""]}]","[""University of Texas at Austin, Austin, Texas 78712""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1485,Choosing Scenarios to Estimate Resilience and Stress Test Financial Institutions,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.06126,https://doi.org/10.1287/mnsc.2024.06126,https://openalex.org/W7160181827,openalex,https://openalex.org/W7160181827,Rohit Arora,"[""Rohit Arora""]","[{""name"": ""Rohit Arora"", ""author_id"": ""https://openalex.org/A5135143537"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""The University of Texas at Austin""]}, {""name"": ""Rui Gao"", ""author_id"": ""https://openalex.org/A5135257923"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""The University of Texas at Austin""]}, {""name"": ""Stathis Tompaidis"", ""author_id"": ""https://openalex.org/A5004653521"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""The University of Texas at Austin""]}]","[""The University of Texas at Austin""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1465,Classical Lottery in Action: Quantifying Risk and Evaluating Uncertainty,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2023.04202,https://doi.org/10.1287/mnsc.2023.04202,https://doi.org/10.1287/mnsc.2023.04202,"openalex,crossref",https://doi.org/10.1287/mnsc.2023.04202,Jingyuan Li,"[""Jingyuan Li""]","[{""name"": ""Jingyuan Li"", ""orcid"": ""https://orcid.org/0000-0002-4434-2673"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Department of Operations and Risk Management, Lingnan University, Hong Kong, China""]}, {""name"": ""Ilia Tsetlin"", ""orcid"": ""https://orcid.org/0000-0002-7367-9494"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""INSEAD, Singapore 138676, Singapore""]}, {""name"": ""Fan Wang"", ""orcid"": ""https://orcid.org/0000-0003-0916-002X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""ESSEC Business School, Singapore 139408, Singapore""]}]","[""Department of Operations and Risk Management, Lingnan University, Hong Kong, China"", ""INSEAD, Singapore 138676, Singapore"", ""ESSEC Business School, Singapore 139408, Singapore""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1487,"Collaboration, Workplace Practice Adoption, and Performance: Evidence from a Field Experiment",MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.08287,https://doi.org/10.1287/mnsc.2024.08287,https://openalex.org/W7160168093,openalex,https://openalex.org/W7160168093,Francisco Brahm,"[""Francisco Brahm""]","[{""name"": ""Francisco Brahm"", ""author_id"": ""https://openalex.org/A5044748392"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""London Business School""]}, {""name"": ""Jeanne Lafortune"", ""author_id"": ""https://openalex.org/A5010260511"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Pontificia Universidad Católica de Chile""]}, {""name"": ""Catherine Magelssen"", ""author_id"": ""https://openalex.org/A5008646822"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""University of South Carolina""]}, {""name"": ""Jose Tessada"", ""author_id"": ""https://openalex.org/A5135121356"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""Pontificia Universidad Católica de Chile""]}]","[""London Business School"", ""Pontificia Universidad Católica de Chile"", ""University of South Carolina""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1470,Combating Excessive Overtime in Global Supply Chains: The Workforce Perspective,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2023.03852,https://doi.org/10.1287/mnsc.2023.03852,https://doi.org/10.1287/mnsc.2023.03852,"openalex,crossref",https://doi.org/10.1287/mnsc.2023.03852,Chuanya Jiao,"[""Chuanya Jiao""]","[{""name"": ""Chuanya Jiao"", ""orcid"": ""https://orcid.org/0000-0001-6357-7729"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Faculty of Business for Science and Technology, School of Management, University of Science and Technology of China, Hefei, Anhui Province 230026, People’s Republic of China""]}, {""name"": ""Anyan Qi"", ""orcid"": ""https://orcid.org/0000-0003-2933-8294"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Naveen Jindal School of Management, University of Texas at Dallas, Richardson, Texas 75080""]}, {""name"": ""Jiayu Chen"", ""orcid"": ""https://orcid.org/0009-0008-5126-7385"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Price College of Business, University of Oklahoma, Norman, Oklahoma 73019""]}]","[""Faculty of Business for Science and Technology, School of Management, University of Science and Technology of China, Hefei, Anhui Province 230026, People’s Republic of China"", ""Naveen Jindal School of Management, University of Texas at Dallas, Richardson, Texas 75080"", ""Price College of Business, University of Oklahoma, Norman, Oklahoma 73019""]",2026-05-23 03:39:51,2026-05-23 03:39:51
103,Comment on “Regulating Gender Diversity: Evidence from California Senate Bill 826”,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2023.01986,https://doi.org/10.1287/mnsc.2023.01986,https://doi.org/10.1287/mnsc.2023.01986,"crossref,openalex",https://doi.org/10.1287/mnsc.2023.01986,Daniel Greene,"[""Daniel Greene""]","[{""name"": ""Daniel Greene"", ""orcid"": ""https://orcid.org/0000-0003-3088-2385"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Clemson University, Wilbur O. and Ann Powers College of Business, Clemson, South Carolina 29634""]}, {""name"": ""JiHoon Hwang"", ""orcid"": ""https://orcid.org/0000-0001-6614-1832"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Business Administration, University of Mississippi, University, Mississippi 38677""]}, {""name"": ""Vincent J. Intintoli"", ""orcid"": ""https://orcid.org/0009-0004-0700-5207"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Clemson University, Wilbur O. and Ann Powers College of Business, Clemson, South Carolina 29634""]}, {""name"": ""Kathleen M. Kahle"", ""orcid"": ""https://orcid.org/0000-0002-8482-3527"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Eller College of Management, University of Arizona, Tucson, Arizona 85721; and European Corporate Governance Institute, 1000 Brussels, Belgium""]}]","[""Clemson University, Wilbur O. and Ann Powers College of Business, Clemson, South Carolina 29634"", ""School of Business Administration, University of Mississippi, University, Mississippi 38677"", ""Eller College of Management, University of Arizona, Tucson, Arizona 85721; and European Corporate Governance Institute, 1000 Brussels, Belgium""]",2026-05-22 07:05:50,2026-05-23 03:39:51
1484,Comment to the Editor: On Continuity of Fixed-Fraction Rules for Sharing Sequentially Triggered Losses,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2025.03401,https://doi.org/10.1287/mnsc.2025.03401,https://openalex.org/W7160036340,openalex,https://openalex.org/W7160036340,René van den Brink,"[""René van den Brink""]","[{""name"": ""René van den Brink"", ""author_id"": ""https://openalex.org/A5078000926"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""Tinbergen Institute""]}, {""name"": ""Elena Gavilán"", ""author_id"": ""https://openalex.org/A5135169489"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Universidad Complutense de Madrid""]}, {""name"": ""Conrado Manuel"", ""author_id"": ""https://openalex.org/A5112823991"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Universidad Complutense de Madrid""]}, {""name"": ""Takayuki Oishi"", ""author_id"": ""https://openalex.org/A5055204287"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""Meiji Gakuin University""]}]","[""Tinbergen Institute"", ""Universidad Complutense de Madrid"", ""Meiji Gakuin University""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1551,Consequences of Resorting to Fines and Investments to Regulate Data Portability,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.08404,https://doi.org/10.1287/mnsc.2024.08404,https://doi.org/10.1287/mnsc.2024.08404,crossref,https://doi.org/10.1287/mnsc.2024.08404,Vaarun Vijairaghavan,[],"[{""name"": ""Vaarun Vijairaghavan"", ""orcid"": ""https://orcid.org/0009-0003-3507-3429"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Haskayne School of Business, University of Calgary, Calgary, Alberta T2N 1N4, Canada""]}, {""name"": ""Hooman Hidaji"", ""orcid"": ""https://orcid.org/0000-0002-5443-7297"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Haskayne School of Business, University of Calgary, Calgary, Alberta T2N 1N4, Canada""]}, {""name"": ""Barrie R. Nault"", ""orcid"": ""https://orcid.org/0000-0001-7856-885X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Haskayne School of Business, University of Calgary, Calgary, Alberta T2N 1N4, Canada""]}]","[""Haskayne School of Business, University of Calgary, Calgary, Alberta T2N 1N4, Canada""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1491,Crowding-Out or Crowding-In? The Effects of Idea Evaluation on Evaluators’ Idea Generation,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2023.03335,https://doi.org/10.1287/mnsc.2023.03335,https://openalex.org/W7155561111,openalex,https://openalex.org/W7155561111,Johanna Schnier,"[""Johanna Schnier""]","[{""name"": ""Johanna Schnier"", ""author_id"": ""https://openalex.org/A5069989696"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""Copenhagen Business School"", ""Bocconi University""]}, {""name"": ""Christina Raasch"", ""author_id"": ""https://openalex.org/A5046538885"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Kiel Institute for the World Economy""]}, {""name"": ""Tim Schweisfurth"", ""author_id"": ""https://openalex.org/A5066937348"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""Universität Hamburg"", ""Hamburg University of Technology""]}]","[""Copenhagen Business School"", ""Bocconi University"", ""Kiel Institute for the World Economy"", ""Universität Hamburg"", ""Hamburg University of Technology""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1476,Crypto Carry,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.05069,https://doi.org/10.1287/mnsc.2024.05069,https://doi.org/10.1287/mnsc.2024.05069,"openalex,crossref",https://doi.org/10.1287/mnsc.2024.05069,Maik Schmeling,"[""Maik Schmeling""]","[{""name"": ""Maik Schmeling"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Goethe University, 60325 Frankfurt am Main, Germany; and Center for Economic and Policy Research, London EC1R 5HL, United Kingdom""]}, {""name"": ""Andreas Schrimpf"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Center for Economic and Policy Research, London EC1R 5HL, United Kingdom; and Bank for International Settlements, 4051 Basel, Switzerland""]}, {""name"": ""Karamfil Todorov"", ""orcid"": ""https://orcid.org/0000-0001-9367-4570"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Bank for International Settlements, 4051 Basel, Switzerland""]}]","[""Goethe University, 60325 Frankfurt am Main, Germany; and Center for Economic and Policy Research, London EC1R 5HL, United Kingdom"", ""Center for Economic and Policy Research, London EC1R 5HL, United Kingdom; and Bank for International Settlements, 4051 Basel, Switzerland"", ""Bank for International Settlements, 4051 Basel, Switzerland""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1517,Designing Payment Models for the Poor,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2025.02156,https://doi.org/10.1287/mnsc.2025.02156,https://doi.org/10.1287/mnsc.2025.02156,crossref,https://doi.org/10.1287/mnsc.2025.02156,Bhavani Shanker Uppari,[],"[{""name"": ""Bhavani Shanker Uppari"", ""orcid"": ""https://orcid.org/0000-0003-1157-0634"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Singapore Management University, Singapore 178899""]}, {""name"": ""Saša Zorc"", ""orcid"": ""https://orcid.org/0000-0003-2877-9493"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Darden School of Business, University of Virginia, Charlottesville, Virginia 22903""]}]","[""Singapore Management University, Singapore 178899"", ""Darden School of Business, University of Virginia, Charlottesville, Virginia 22903""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1489,Does AI Cheapen Talk? Theory and Evidence from Global Entrepreneurship and Hiring,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.07027,https://doi.org/10.1287/mnsc.2024.07027,https://openalex.org/W7155962288,openalex,https://openalex.org/W7155962288,Bo Cowgill,"[""Bo Cowgill""]","[{""name"": ""Bo Cowgill"", ""author_id"": ""https://openalex.org/A5008658368"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""University of Toronto""]}, {""name"": ""Pablo Hernández-Lagos"", ""author_id"": ""https://openalex.org/A5130633009"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Yeshiva University""]}, {""name"": ""Nataliya Langburd Wright"", ""author_id"": ""https://openalex.org/A5078653741"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""Columbia University""]}]","[""University of Toronto"", ""Yeshiva University"", ""Columbia University""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1554,Does the Locker Alliance Network Improve Last Mile Delivery Efficiency?,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.04567,https://doi.org/10.1287/mnsc.2024.04567,https://doi.org/10.1287/mnsc.2024.04567,crossref,https://doi.org/10.1287/mnsc.2024.04567,Quanmeng Wang,[],"[{""name"": ""Quanmeng Wang"", ""orcid"": ""https://orcid.org/0000-0002-1004-8273"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Advanced Institute of Business, Tongji University, Shanghai 200092, China""]}, {""name"": ""Guodong Lyu"", ""orcid"": ""https://orcid.org/0000-0002-3900-4258"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Business and Management, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong""]}, {""name"": ""Long He"", ""orcid"": ""https://orcid.org/0000-0002-9951-7450"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Business, The George Washington University, Washington, District of Columbia 20052""]}, {""name"": ""Chung Piaw Teo"", ""orcid"": ""https://orcid.org/0000-0002-0534-6858"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Institute of Operations Research and Analytics, National University of Singapore, Singapore 117602, Singapore; and NUS Business School, National University of Singapore, Singapore 117592, Singapore""]}]","[""Advanced Institute of Business, Tongji University, Shanghai 200092, China"", ""School of Business and Management, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong"", ""School of Business, The George Washington University, Washington, District of Columbia 20052"", ""Institute of Operations Research and Analytics, National University of Singapore, Singapore 117602, Singapore; and NUS Business School, National University of Singapore, Singapore 117592, Singapore""]",2026-05-23 03:39:51,2026-05-23 03:39:51
